artist,song,tag,content,tag_2,prompt_baseline_gemma,sentence,generated_content,id
Lady Gaga,Bad Romance,[Bridge],"I want your love and I want your revenge
I want your love, I don't wanna be friends
Je veux ton amour et je veux ta revanche
Je veux ton amour, I don't wanna be friends (Oh)
(I want your bad romance, I want your bad romance)
No, I don't wanna be friends (Caught in a bad romance)
(I want your bad romance, I want your bad romance)
I don't wanna be friends (Oh)
(I want your bad romance, I want your bad romance)
Want your bad romance (I want your bad romance)
Caught in a bad romance
Want your bad romance",[Bridge],"Write the [Bridge] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","In shadows cast, secrets shared,
A tangled web, love's dark charade.
Memories linger, whispers in the night,
A messy dance, bathed in pale moonlight.",583
Lady Gaga,Bad Romance,[Chorus],"I want your love and I want your revenge
You and me could write a bad romance (Oh)
I want your love and all your lover's revenge
You and me could write a bad romance
Oh (Want your bad romance)
Caught in a bad romance (Want your bad romance)
Oh (Want your bad romance)
Caught in a bad romance",[Chorus],"Write the [Chorus] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Oh, the whispers in the night, secrets shared in sheets,
Fever dreams and pale moonlight, secrets running deep.
Bad romance, a twisted game, hearts like shattered glass,
But in the darkness, we'll find love, a love that won't pass.",584
Lady Gaga,Bad Romance,[Refrain],"Ra, ra, ah-ah-ah
Roma, roma-ma
Gaga, ooh, la, la
Want your bad romance",[Refrain],"Write the [Refrain] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Write the [Refrain] of a song titled ""Bad Romance"" in the style of ""Lady Gaga"". Generate only 4 sentences.","Shadows linger, secrets shared,
In whispers soft and whispered prayers.
Bad romance, a twisted game,
Love's a gamble, whispered shame.",585
Lauv,Feelings,[Verse 1],"Is my love too much?
Or is it just enough for you, for you?
'Cause it's getting late, would you like to stay? Ah
'Cause I'm bad at reading signs",[Verse],"Write the [Verse] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Sun bleeds through the window, paints the sheets in gold,
Your hand in mine, a story untold.
Heartbeat like a rhythm, steady and slow,
In this moment, time just lets go.",586
Lauv,Feelings,[Pre-Chorus],"But I, I wanna do whatever you wanna do
If you wanted to, girl, we could cross that line
Know we've been friends
And love only knows broken ends
Yeah, that's what you said
But girl, let me change your mind",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Shadows linger in the corners of my eyes,
Words unspoken, secrets I try to disguise.
But the truth is a melody, a chorus in disguise,
And it's killing me, me to say, ""I'm fine,"" when I really mean...",587
Lauv,Feelings,[Chorus],"Mmm, mmm, mmm
'Cause feelings are hard to find
Mmm, mmm, mmm
Feelings are hard",[Chorus],"Write the [Chorus] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","(Chorus)
Feelings like a whirlwind, spinning out of control
Can't escape the gravity, the way you make me whole
Never knew I needed this, never knew I'd feel this way
But in your arms, I'm finally free, free to stay.",588
Lauv,Feelings,[Verse 2],"But I feel 'em in my chest
A tiny war within
But when I pull you closer
Girl, I can't explain
You might also like",[Verse],"Write the [Verse] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Sun creeping in, paints the sheets in gold,
Your hand in mine, a story untold.
Heartbeat steady, whispers in the night,
This feeling's got me caught in its gentle light.",589
Lauv,Feelings,[Pre-Chorus],"But I, I wanna do whatever you wanna do
If you wanted to, girl, we could cross that line
Know we've been friends
And love only knows broken ends
Yeah, that's what you said
But girl, let me change your mind",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Shadows linger in my eyes, a mask I must maintain
""I'm fine,"" I whisper, but the words feel like pouring rain
The truth is hidden under layers of carefully crafted stone
But beneath the surface, darkness slowly starts to roam.",590
Lauv,Feelings,[Chorus],"Mmm, mmm, mmm
'Cause feelings are hard to find
Mmm, mmm, mmm
Feelings are hard, yeah",[Chorus],"Write the [Chorus] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","(Chorus)
Feelings like a whirlwind, spinning out of control
Can't escape the gravity, your love's taking its toll
But I need a moment, just a moment to breathe
To unravel this chaos, find some inner peace.",591
Lauv,Feelings,[Bridge],"And I know, and I know that it hurts sometimes
That it hurts sometimes when I'm with you
And I know, and I know that it hurts sometimes
That it hurts sometimes, but I miss you
And I know, and I know that it's on your mind
That it's on your mind when I kiss you
But I wanna do whatever you wanna do",[Bridge],"Write the [Bridge] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Shadows linger, secrets whispered low,
We dance in whispers, to and fro.
History whispers in the midnight air,
Two hearts entangled, secrets we share.",592
Lauv,Feelings,[Pre-Chorus],"I wanna do whatever you wanna do
If you wanted to, girl, we could cross that line
Know we've been friends
And love only knows broken ends
Yeah, that's what you said
But girl, let me change your mind",[Pre-Chorus],"Write the [Pre-Chorus] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Write the [Pre-Chorus] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Shadows linger in the corners of my eyes,
Words unspoken, hidden behind polite lies.
But I can't keep up this charade, this fragile disguise,
When every beat of my heart whispers, ""Feelings arise.""",593
Lauv,Feelings,[Chorus],"Mmm, mmm, mmm
'Cause feelings are hard to find
Mmm, mmm, mmm
Feelings are hard to find, yeah",[Chorus],"Write the [Chorus] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Feelings"" in the style of ""Lauv"". Generate only 4 sentences.","(Chorus)
These feelings, they linger in the air,
A symphony of whispers we share.
Your touch, your gaze, a melody so sweet,
In your arms, I finally breathe complete.",594
Lewis Capaldi,Lost on You,[Verse 1],"Lately, I'm getting lost on you
You got me doing things I never thought I'd do
Never spent so long on a losing battle
But lately, giving up don't seem to matter",[Verse],"Write the [Verse] of a song titled ""Lost on You"" in the style of ""Lewis Capaldi"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Lost on You"" in the style of ""Lewis Capaldi"". Generate only 4 sentences.","The days keep counting, each one a bitter trace,
Since you vanished without a word or embrace.
My breath hangs heavy, a pointless weight,
Lost in the echoes of a love that won't abate.",595
Lewis Capaldi,Lost on You,[Chorus],"Every day, I'm a slave to the heartache
And you're wasting away every night
I don't wanna leave you lonely
But I've run out of love this time
You know that I adore you
Though I couldn't give enough
Hope you'll be safe in the arms of another
'Cause I can't take the weight of your love",[Chorus],"Write the [Chorus] of a song titled ""Lost on You"" in the style of ""Lewis Capaldi"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Lost on You"" in the style of ""Lewis Capaldi"". Generate only 4 sentences.","The whispers of your demons, leading me astray,
Lost in your shadow, where hope just fades away.
My foolish heart, caught in your captivating gaze,
You break my heart with every passing phase.",596
Lewis Capaldi,Lost on You,[Verse 2],"Lately, I'm getting lost on you
I tore your world apart like it was nothing new
Never bled so much when I didn't have to
I'm givin' up on a life lived after",[Verse],"Write the [Verse] of a song titled ""Lost on You"" in the style of ""Lewis Capaldi"". Generate only 4 sentences.","Write the [Verse] of a song titled ""Lost on You"" in the style of ""Lewis Capaldi"". Generate only 4 sentences.","Days tick by, each one a silent plea,
Since you vanished, set my heart free.
Every breath I take feels like a waste,
Lost in this echo of the love we chased.",597
Lewis Capaldi,Lost on You,[Chorus],"Every day, I'm a slave to the heartache
And you're wasting away every night
I don't wanna leave you lonely
But I've run out of love this time
You know that I adore you
Though I couldn't give enough
Hope you'll be safe in the arms of another
'Cause I can't take the weight of your love
You might also like",[Chorus],"Write the [Chorus] of a song titled ""Lost on You"" in the style of ""Lewis Capaldi"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Lost on You"" in the style of ""Lewis Capaldi"". Generate only 4 sentences.","Lost in your shadow, I'm adrift,
Led astray by your captivating drift.
Your demons, a siren song, I crave,
Lost in your embrace, a desperate save.",598
Lewis Capaldi,Lost on You,[Bridge],"I had a hold on your soul
But I lost my grip, let you go
I should've carried us both",[Bridge],"Write the [Bridge] of a song titled ""Lost on You"" in the style of ""Lewis Capaldi"". Generate only 4 sentences.","Write the [Bridge] of a song titled ""Lost on You"" in the style of ""Lewis Capaldi"". Generate only 4 sentences.","Like a haunting melody, your love remains a constant hum,
Echoing in the silence of this empty room.
I'm lost in the rhythm of your absence,
Forever searching for a melody to soothe this gloom.",599
Lewis Capaldi,Lost on You,[Chorus],"Every day, I'm a slave to the heartache
And you're wasting away every night
Don't wanna leave you lonely
But I've run out of love this time
You know that I adore you
Though I couldn't give enough
Hope you'll be safe in the arms of another
'Cause I can't take the weight of your love, of your love
Hope you'll be safe in the arms of another
'Cause I can't take the weight of your love",[Chorus],"Write the [Chorus] of a song titled ""Lost on You"" in the style of ""Lewis Capaldi"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""Lost on You"" in the style of ""Lewis Capaldi"". Generate only 4 sentences.","Lost in your shadow, a soul astray,
Led by your demons, night and day.
My heart a hollow, fractured thing,
You're the melody that makes my tears sing.",600
Lil Nas X,C7osure (You Like),[Chorus],"True say, I want and I need
To let go, use my time to be free
It's like it's always what you like
It's always what you like
Why it's always what you like?
It's always what you like, huh",[Chorus],"Write the [Chorus] of a song titled ""C7osure (You Like)"" in the style of ""Lil Nas X"". Generate only 4 sentences.","Write the [Chorus] of a song titled ""C7osure (You Like)"" in the style of ""Lil Nas X"". Generate only 4 sentences.","Late at night, feelin' so alone,
Dreams keep whisperin', gotta make 'em known.
Someone to hold, someone to see,
Love's the remedy, settin' my heart free.",601
Lil Nas X,C7osure (You Like),[Post-Chorus],"Ain't no more actin', man, that forecast say I should just let me grow
No more red light for me, baby, only green, I gotta go
Pack my past up in the back, oh, let my future take ahold
This is what I gotta do, can't be regrettin' when I'm old",[Post-Chorus],"Write the [Post-Chorus] of a song titled ""C7osure (You Like)"" in the style of ""Lil Nas X"". Generate only 4 sentences.","Write the [Post-Chorus] of a song titled ""C7osure (You Like)"" in the style of ""Lil Nas X"". Generate only 4 sentences.","Instant ease, gotta find it in the night,
Leave the baggage, ain't got time for that fight.
New day's dawning, gotta keep it movin' on,
Spread love and positivity, make the whole world known.",602
