artist,song,tag,content,tag_2
Julia Michaels,Issues,[Verse 2],"You do shit on purpose
You get mad and you break things
Feel bad, try to fix things
But you're perfect, poorly wired circuit
And got hands like an ocean
Push you out, pull you back in
You might also like",[Verse ]
Julia Michaels,Jump,[Verse 1: Julia Michaels],"Stay right there, get away
I need space, I told you yesterday
""Slow the pace down,"" but then I see your face
Can we do that tomorrow? (Can we do that tomorrow?)
'Cause now you're moving in on my skin
I move back with my lips
It goes against my better judgement
'Cause I, 'cause I want it, ah",[Verse]
Julia Michaels,Jump,[Pre-Chorus 1: Julia Michaels],"And I'm gonna be cliché here for a minute
And tell you that I've been hurt before (hurt before)
So I think I'm gonna need another minute
To not hurt no more (no more)",[Pre-Chorus]
Julia Michaels,Jump,[Chorus: Julia Michaels],"'Cause all I do is jump right into your arms
Every time I see you, I just wrap myself around you, yeah
Jump into something real
Even though I'm cautious, I just like the way it feels
When it's us, baby, when it's us
You make me forget that I'm not ready for love
I jump, oh, I jump",[Chorus]
Julia Michaels,Jump,[Outro: Julia Michaels],"'Cause all I do is ('cause all I do is, 'cause all I do is)
Jump
Mmm, yeah
'Cause all I do is ('cause all I do is, 'cause all I do is)
Yeah, yeah, yeah, yeah
Jump
('Cause all I do is, 'cause all I do is)
('Cause all I do is, 'cause all I do is)
Jump (jump, jump, jump)
('Cause all I do is, 'cause all I do is)
Jump (jump, jump, jump)
Jump",[Outro]
Julia Michaels,Jump,[Verse 2: Julia Michaels],"Look at me being soft
Cut it off, my mind is getting lost
From your touch, I can't afford the cost
Of me losing myself to you (losing myself to you)",[Verse]
Julia Michaels,Jump,[Verse 3: Trippie Redd],"Jump, jump up in this foreign
Used to sleep on couches, now the boy is really tourin'
If they sleep on me, I tell them haters go and sleep it away
Yeah, fell in love, but it ain't no trust
If it ain't no trust, then that girl can't be my love
'Posed to put my love above but instead you gon' sleep it away
Yeah, like an earthquake, yeah
I'm dealing with another lil' heartbreak
Man, I wish I'd never met you in the first place
And that karma gonna get you in the worst way, yeah
Don't throw your love away, don't throw your trust away
You always run away, I wish you would fucking stay
But I guess we need another break",[Verse]
Julia Michaels,Jump,[Pre-Chorus 2: Julia Michaels],"And I didn't want these feelings, when I brought 'em
But I know you know exactly when I caught 'em
And I'm trying not to think about it often, but, ooh",[Pre-Chorus]
Julia Michaels,Jump,[Intro: Julia Michaels],"Mmm, ah",[Intro]
Julia Michaels,Jump,[Chorus: Julia Michaels],"'Cause all I do is jump right into your arms
Every time I see you, I just wrap myself around you, yeah
Jump into something real
Even though I'm cautious, I just like the way it feels
When it's us, baby, when it's us
You make me forget that I'm not ready for love
I jump, oh, I jump
You might also like",[Chorus]
Julia Michaels,Uh Huh,[Bridge],"It's rare when the panic in my mind
Feels so damn good
Woo",[Bridge]
Julia Michaels,Uh Huh,[Verse 1],"It's electric how my lipstick
Makes its own way right into your kiss, and
It's pathetic how we both get
Kinda fucked up, hanging on each other
We're ahead now, should we slow down?
Should we slow down now?",[Verse ]
Julia Michaels,Uh Huh,[Pre-Chorus],'Cause I'm getting some kind of shake without you,[Pre-Chorus]
Julia Michaels,Uh Huh,[Chorus],"Uh-huh
I think you're movin' in too close
But I think that it's my body wanting it the most, like
Uh-huh
I don't know what it is I feel
But I know it's my emotions going in for the kill, like
Uh-huh (Uh-huh), uh-huh (Uh-huh)
But I know it's my emotions going in for the kill, like
Uh-huh (Uh-huh), uh-huh (Uh-huh)
But I know it's my emotions going in for the kill",[Chorus]
Julia Michaels,Uh Huh,[Verse 2],"It's electric how symmetric
We both get when you lay beside me
It's phonetic how our mouths grip
Almost too tight to the words we're sayin'
We're in deep now, should we slow down?
Should we slow down now?
You might also like",[Verse ]
Julia Michaels,Uh Huh,[Post-Chorus],"Goin' in for the kill
Goin' in for the kill",[Post-Chorus]
Julia Michaels,Uh Huh,[Pre-Chorus],'Cause I'm getting some kind of shake without you,[Pre-Chorus]
Julia Michaels,Uh Huh,[Chorus],"Uh-huh
I think you're movin' in too close
But I think that it's my body wanting it the most, like
Uh-huh
I don't know what it is I feel
But I know it's my emotions going in for the kill, like
Uh-huh (Uh-huh), uh-huh (Uh-huh)
But I know it's my emotions going in for the kill",[Chorus]
Julia Michaels,Uh Huh,[Outro],"Goin' in for the kill
Goin' in for the kill
Uh-huh",[Outro]
Julia Michaels,Uh Huh,[Chorus],"Uh-huh
I think you're movin' in too close
But I think that it's my body wanting it the most, like
Uh-huh
I don't know what it is I feel
But I know it's my emotions going in for the kill, like
Uh-huh (Uh-huh), uh-huh (Uh-huh)
But I know it's my emotions going in for the kill, like
Uh-huh (Uh-huh), uh-huh (Uh-huh)
But I know it's my emotions going in for the kill",[Chorus]
Julia Michaels,Worst In Me,[Chorus],"But maybe it's the worst in me
That's bringing out the worst in you
I know we can fix these kinks
But the worst in me doesn't want to work on things
But the best of me wants to love you
But the worst in me doesn't want to

Ah ah ah ah ah
Ah ah ah ah ah
Ah ah ah ah ah",[Chorus]
Julia Michaels,Worst In Me,[Verse 2],"It's almost like I've gotten so used to resentment
That every annoying little thing you say has lost its effect
It's almost like it's made you a little bit bitter
When I don't always react the way you expect
You might also like",[Verse ]
Julia Michaels,Worst In Me,[Verse 1],"Yeah
Remember when I used to be happy for you?
You could go out with your female friends and I'd be totally fine
Remember when you used to be happy for me?
You'd celebrate all my success without crossing a line",[Verse ]
Julia Michaels,Worst In Me,[Chorus],"But maybe it's the worst in me
That's bringing out the worst in you
I know we can fix these kinks
But the worst in me doesn't want to work on things
But the best of me wants to love you
But the worst in me doesn't want to",[Chorus]
Julia Michaels,Worst In Me,[Chorus],"But maybe it's the worst in me (worst in me)
That's bringing out the worst in you
I know we can fix these kinks
But the worst in me doesn't want to work on things
But the best of me wants to love you, I really want to
But the worst in me doesn't want to
Ah ah ah ah ah (Really doesn't want to)
Ah ah ah ah ah
Ah ah ah ah ah (The worst in me doesn't want to)

Ah ah ah ah ah
Ah ah ah ah ah (Oh)
Ah ah ah ah ah (The worst in me doesn't want to)",[Chorus]
Julia Michaels,Worst In Me,[Bridge],"I won't hurt you again
If you won't, if you won't
But, baby, I won't lose you again
If you won't, if you won't

Remember when I used to be happy for you?",[Bridge]
Julia Michaels,Worst In Me,[Pre-Chorus],"Now, it's like we're scared of getting good
'Cause we know the truth is that we could
Yeah, we know that we might actually work
And the truth is that we could",[Pre-Chorus]
Justin Bieber,As Long As You Love Me,[Verse 2: Justin Bieber],"I'll be your soldier (I'll be your soldier)
Fighting every second of the day for your dreams, girl
(For your dreams, girl)
I'll be your Hova (I'll be your Hova)
You could be my Destiny's Child on the scene, girl
So don't stress (Don't stress), and don't cry (And don't cry)
Oh, we don't need no wings to fly (Wings to fly)
Just take (Take), my hand
You might also like",[Verse]
Justin Bieber,As Long As You Love Me,[Verse 3: Big Sean],"Woah, woah, B-I-G
I don't know if this makes sense, but, you're my hallelujah
Give me a time and place, I'll rendezvous it
I'll fly you to it, I'll beat you there
Girl, you know I got you
Us, trust, a couple things I can't spell without 'U'
Now we on top of the world (World) 'cause that's just how we do
Used to tell me sky's the limit, now the sky's our point of view
Man, we stepping out, like woah (Oh God)
Cameras point and shoot (Shoot)
Ask me, ""What's my best side?""
I stand back and point at you, you, you
The one that I argue with, feel like I need a new girl to be bothered with
But the grass ain't always greener on the other side
It's green where you water it
So I know, we got issues baby, true, true, true
But I'd rather work on this with you
Than to go ahead and start with someone new
As long as you love me",[Verse]
Justin Bieber,As Long As You Love Me,[Intro: Justin Bieber],"As long as you love me
(Love me, love me, love me, love me, love me, love me)
As long as you love me
(Love me, love me, love me, love me)
As long as you love me",[Intro]
Justin Bieber,As Long As You Love Me,[Chorus: Justin Bieber],"As long as you love me
We could be starving, we could be homeless, we could be broke
As long as you love me
I'll be your platinum, I'll be your silver, I'll be your gold
As long as you love me, love me
As long as you love me, love me",[Chorus]
Justin Bieber,As Long As You Love Me,[Verse 1: Justin Bieber],"We're under pressure (We're under pressure)
Seven billion people in the world tryna fit in (Tryna fit in)
Keep it together (Keep it together)
Smile on your face, even though your heart is frowning (Frowning)
But hey now (Hey now), you know, girl (You know, girl)
We both know, it's a cruel world (Cruel world)
But I will (But I will) take my chances",[Verse]
Justin Bieber,As Long As You Love Me,[Chorus: Justin Bieber],"As long as you love me (Yeah, yeah, baby)
We could be starving, we could be homeless, we could be broke
As long as you love me
I'll be your platinum (Platinum), I'll be your silver, I'll be your gold",[Chorus]
Justin Bieber,As Long As You Love Me,[Outro: Justin Bieber],"As long as you love me
As long as you love me
As long as you love me (I'll be your silver, I'll be your gold)
As long as you love me, you love me, you love me, yeah
(It's all I want, baby)
As long as you love me, you love me (Please don't go)
As long as you love me, as long as you love me
As long as you love me, yeah
As long as you love me (Love me, love me, love me, love me)",[Outro]
Justin Bieber,Baby,[Chorus: Justin Bieber & Ludacris],"Baby, baby, baby, oh
Like baby, baby, baby, no
Like baby, baby, baby, oh
I thought you'd always be mine, mine
Baby, baby, baby, oh
Like baby, baby, baby, no
Like baby, baby, baby, oh
I thought you'd always be mine, mine (Luda!)",[Chorus]
Justin Bieber,Baby,[Outro: Justin Bieber],"I'm gone (Yeah-yeah-yeah, yeah-yeah-yeah)
Now I'm all gone (Yeah-yeah-yeah, yeah-yeah-yeah)
Now I'm all gone (Yeah-yeah-yeah, yeah-yeah-yeah)
Now I'm all gone (Gone, gone, gone, gone), I'm gone",[Outro]
Justin Bieber,Baby,[Chorus: Justin Bieber],"Baby, baby, baby, oh
Like baby, baby, baby, no
Like baby, baby, baby, oh
I thought you'd always be mine, mine
Baby, baby, baby, oh
Like baby, baby, baby, no
Like baby, baby, baby, oh
I thought you'd always be mine, mine
You might also like",[Chorus]
Justin Bieber,Baby,[Verse 2: Justin Bieber & Ludacris],"Oh, for you, I would've done whatever (Uh-huh)
And I just can't believe we ain't together (Yo, uh-huh)
And I wanna play it cool (Yo), but I'm losin' you (Uh-huh)
I'll buy you anything (Yo), I'll buy you any ring (Uh-huh)
And I'm in pieces (Yo), baby, fix me (Uh-huh)
And just shake me till you wake me from this bad dream (Yo, uh-huh)
I'm goin' down (Yo), down, down, down (Uh-huh)
And I just can't believe my first love won't be around, and I'm like",[Verse]
Justin Bieber,Baby,[Chorus: Justin Bieber],"Baby, baby, baby, oh
Like baby, baby, baby, no
Like baby, baby, baby, oh
I thought you'd always be mine, mine
Baby, baby, baby, oh
Like baby, baby, baby, no
Like baby, baby, baby, oh
I thought you'd always be mine, mine",[Chorus]
Justin Bieber,Baby,[Verse 1: Justin Bieber & Ludacris],"You know you love me (Yo), I know you care (Uh-huh)
Just shout whenever (Yo), and I'll be there (Uh-huh)
You are my love (Yo), you are my heart (Uh-huh)
And we will never, ever, ever be apart (Yo, uh-huh)
Are we an item? (Yo) Girl, quit playin' (Uh-huh)
We're just friends (Yo), what are you sayin'? (Uh-huh)
Said, ""There's another"" (Yo), and looked right in my eyes (Uh-huh)
My first love broke my heart for the first time, and I was like (Yo, uh-huh)",[Verse]
Justin Bieber,Baby,[Intro: Justin Bieber],"Oh, woah
Oh, woah
Oh, woah",[Intro]
Justin Bieber,Holy,[Verse 1: Justin Bieber],"I hear a lot about sinners
Don't think that I'll be a saint
But I might go down to the river
'Cause the way that the sky opens up when we touch
Yeah, it's makin' me say",[Verse]
Justin Bieber,Holy,[Chorus: Justin Bieber],"'Cause the way you hold me, hold me, hold me, hold me, hold me
Feels so holy, holy, holy, holy, holy
On God
Runnin' to the altar like a track star
Can't wait another second, on God
Runnin' to the altar like a track star
Can't wait another second, on God
Runnin' to the altar like a track star
Can't wait another second
'Cause the way you hold me, hold me, hold me, hold me
Feels so ho-ho-ho-holy",[Chorus]
Justin Bieber,Holy,[Verse 3: Chance the Rapper],"The first step pleases the Father
Might be the hardest to take
But when you come out of the water
I'm a believer, my heart is fleshy
Life is short with a temper like Joe Pesci
They always come and sing your praises, your name is catchy
But they don't see you how I see you, Parlay and Desi
Cross, Tween, Tween, Hesi' hit the jet speed
When they get messy, go lefty like Lionel Messi
Let's take a trip and get the Vespas or rent a Jet Ski
I know the spots that got the best weed, we goin' next week
I wanna honor, wanna honor you, bride's groom, I'm my father's child
I know when the son takes the first steps, the Father's proud (Yes)
If you make it to the water, He'll part the clouds (Uh)
I know He made you a snack like Oscar Proud (Mwah)
Suffer it to be so now gotta clean it up (Ooh)
Formalize the union in communion, He can trust (Woo)
I know I ain't leavin' you like I know He ain't leavin' us (Ah)
I know we believe in God, and I know God believes in us",[Verse]
